datetime,ASI,AIICO,FTNCOCOA,LIVINGTRUST,ABCTRANS,ACADEMY,AFRINSURE,AFROMEDIA,AIRTELAFRI,ALEX,BERGER,BETAGLAS,BUACEMENT,BUAFOODS,CADBURY,CAP,CAVERTON,CHAMPION,CHAMS,CHELLARAM,CHIPLC,CILEASING,ETRANZACT,CONOIL,TRANSCORP,UNILEVER,UPDCREIT,UPL,VERITASKAP,ZENITHBANK,WAPCO,UPDC,UBN,PZ,LIVESTOCK,JAIZBANK,FCMB,FIDELITYBK,UBA,TOTAL,STANBIC,SOVRENINS,RTBRISCOE,SCOA,REDSTAREX,REGALINS,PRESCO,PHARMDEKO,OANDO,OKOMUOIL,NNFM,NGXGROUP,NESTLE,NEIMETH,NB,MULTIVERSE,NAHCO,NASCON,MTNN,MAYBAKER,MCNICHOLS,LEARNAFRCA,LINKASSURE,INTBREW,GUINNESS,HONYFLOUR,GLAXOSMITH,FBNH,AFRIPRUD,COURTVILLE,CUSTODIAN,CWG,DANGCEM,ELLAHLAKES,ETERNA,ETI,FLOURMILL,LASACO,MANSARD,MBENEFIT,MEYER,MORISON,MRS,NEM,UACN,UCAP,UNIVINSURE,WAPIC,VITAFOAM
2012-01-23 10:15:00,,0.15646,0.5,,0.5,1.76,0.52,0.5,,11.15,8.45,10.591662,,,10.52,15.22,,4.03,0.5,6.43,,1.796476,3.83425,31.0,0.58,27.18822,,3.25,,12.1,40.763254,,7.508675,29.0,0.793073,,4.0,1.47,2.18,190.0,,0.5,1.2,5.52,2.265292,0.5,8.24,3.5,19.9,24.25,21.48,,430.0,0.936363,92.080002,5.0,5.533331,4.25,,2.87,0.425498,,0.285714,5.444527,230.0,3.22,22.700001,,,0.5,,,120.0,4.26,,10.24,55.15461,2.0,,0.5,,5.865635,,0.526315,27.936138,,0.5,0.5,3.366665
2012-01-30 10:15:00,,0.150556,0.5,,0.5,1.672,0.5,0.5,,11.15,9.3,10.591662,,,9.14,14.5,,4.03,0.5,6.43,,1.796476,3.83425,28.0,0.54,27.142754,,3.09,,12.4,41.516937,,7.508675,28.51,0.773246,,4.19,1.56,2.0,190.0,,0.5,1.15,5.52,2.246336,0.5,8.5,3.5,17.1,24.25,21.48,,440.0,0.936363,94.010002,5.0,6.558331,3.98,,2.9,0.425498,,0.285714,5.166745,220.0,3.15,22.700001,,,0.5,,,115.96,4.26,,10.47,55.980554,2.0,,0.5,,5.865635,,0.526315,28.408,,0.5,0.5,2.624999
2012-02-06 10:15:00,,0.147604,0.5,,0.5,1.672,0.5,0.5,,11.15,9.3,10.591662,,,9.15,14.5,,4.03,0.5,6.43,,1.796476,3.647971,28.0,0.52,27.097288,,3.09,,12.25,41.820251,,7.508675,28.0,0.84264,,4.0,1.43,1.9,190.0,,0.5,1.12,5.52,2.161032,0.5,9.0,3.5,18.129999,23.040001,21.48,,446.64999,0.936363,94.099998,5.0,6.249998,3.86,,2.75,0.425498,,0.285714,5.361193,220.12,2.99,22.700001,,,0.5,,,116.0,4.26,,10.2,55.980554,2.0,,0.5,,5.865635,,0.526315,28.39837,,0.5,0.54,2.683332
2012-02-13 10:15:00,,0.147604,0.5,,0.5,1.672,0.5,0.5,,11.15,8.36,10.591662,,,9.29,13.78,,3.64,0.5,6.43,,1.796476,3.647971,28.0,0.5,25.415076,,3.21,,12.28,40.441561,,6.779509,26.93,0.84264,,4.15,1.38,1.89,171.48,,0.5,1.19,5.52,2.274771,0.5,8.55,3.5,18.35,21.889999,21.48,,441.0,0.890908,97.699997,5.0,6.166664,3.8,,2.75,0.425498,,0.285714,5.277858,220.55,2.46,22.0,,,0.5,,,110.2,4.26,,9.95,51.391984,2.0,,0.5,,5.578456,,0.526315,28.408,,0.5,0.52,2.849999
2012-02-20 10:15:00,,0.147604,0.5,,0.5,1.672,0.5,0.5,,10.6,8.26,10.591662,,,9.2,15.12,,3.46,0.5,6.43,,1.796476,3.647971,25.27,0.5,25.842448,,3.37,,13.35,37.500356,,6.440968,26.0,0.961601,,4.37,1.4,2.38,171.48,,0.5,1.2,5.52,2.341118,0.5,8.89,3.5,20.110001,21.889999,21.48,,420.0,0.890908,97.989998,5.0,5.874998,4.02,,2.88,0.425498,,0.285714,5.370452,221.0,2.11,22.0,,,0.5,,,105.0,4.26,,11.0,51.20844,2.0,,0.5,,5.578456,,0.526315,28.889492,,0.5,0.5,2.749999
2012-02-27 10:15:00,,0.147604,0.5,,0.5,1.672,0.5,0.5,,10.6,8.26,10.591662,,,9.0,15.12,,3.46,0.5,6.43,,1.796476,3.647971,25.27,0.5,25.842448,,3.37,,13.29,37.500356,,6.119788,26.0,0.981428,,4.45,1.39,2.49,171.48,,0.5,1.21,5.52,2.341118,0.5,8.89,3.5,21.110001,21.889999,21.48,,400.0,0.854545,96.099998,5.0,5.874998,4.02,,2.88,0.425498,,0.285714,5.370452,221.61,2.01,22.0,,,0.5,,,105.0,4.26,,10.9,51.401159,2.0,,0.5,,5.578456,,0.526315,28.408,,0.5,0.52,2.749999
2012-03-05 10:15:00,,0.147604,0.5,,0.5,1.672,0.5,0.5,,10.6,8.0,10.591662,,,10.7,15.88,,3.46,0.5,6.43,,1.796476,3.647971,24.5,0.57,26.460776,,3.3,,13.56,36.783438,,4.999997,25.0,1.199523,,4.15,1.46,2.64,171.48,,0.5,1.21,5.52,2.265292,0.5,8.93,3.5,22.379999,22.0,21.48,,441.54001,0.818181,98.0,5.0,5.791664,4.15,,2.5,0.425498,,0.285714,5.55564,230.0,2.31,20.0,,,0.5,,,110.55,4.26,,11.0,53.227412,2.0,,0.5,,5.578456,,0.526315,27.473908,,0.5,0.54,2.633332
2012-03-12 10:15:00,,0.147604,,,,1.672,0.5,0.5,,,7.98,,,,10.6,15.88,,,0.5,,,1.796476,,25.719999,0.53,26.415309,,3.29,,13.01,36.765056,,3.888886,25.0,0.951687,,3.61,1.4,2.68,162.91,,0.5,1.2,5.52,2.265292,0.5,8.91,3.5,23.0,21.959999,,,462.37,0.781817,95.0,5.0,6.083331,4.04,,2.08,,,0.285714,5.55564,239.0,2.09,20.0,,,0.5,,,111.33,,,11.0,51.841666,2.0,,0.5,,,,0.526315,27.926509,,0.5,0.5,2.749999
2012-03-19 10:15:00,,0.147604,0.5,,0.5,1.672,,0.5,,,8.39,10.591662,,,11.0,16.0,,,0.5,,,1.796476,,25.719999,0.55,28.188455,,3.45,,13.7,37.31653,,3.020831,25.0,0.991341,,4.4,1.4,2.7,162.91,,0.5,1.17,5.52,2.161032,,10.71,,23.700001,24.200001,,,462.37,0.727272,98.0,5.0,6.333331,4.3,,2.4,,,0.285714,5.009335,238.0,2.15,21.0,,,0.5,,,113.84,,,11.0,53.227412,2.0,,0.5,,5.578456,,0.526315,31.566584,,0.5,0.5,2.708332
2012-03-26 10:15:00,,0.147604,,,0.5,1.672,0.5,0.5,,,8.8,10.591662,,,12.64,18.52,,,0.5,,,1.796476,3.469453,24.440001,0.52,27.27915,,3.45,,12.4,37.684182,,2.352429,24.0,1.011168,,4.34,1.41,2.61,139.69,,0.5,1.17,5.52,2.265292,,10.7,3.5,22.01,28.01,21.48,,417.29999,0.699999,97.5,5.0,6.966664,4.5,,2.28,,,,5.537121,239.84,2.17,21.0,,,0.5,,,113.8,,,11.19,53.227412,2.0,,0.5,,,,0.526315,27.926509,,0.5,0.5,2.549999
2012-04-02 10:15:00,,0.147604,,,0.5,1.672,0.5,0.5,,10.6,8.48,,,,10.85,20.02,,,0.5,6.43,,1.796476,3.469453,24.440001,0.52,29.452388,,3.5,,13.16,36.765056,,2.126735,24.0,0.941774,,4.35,1.47,2.67,139.69,,0.5,1.1,5.52,2.151554,0.5,10.11,3.5,19.0,33.5,21.48,,418.5,0.690908,98.0,5.0,6.574997,3.9,,2.19,,,0.285714,5.537121,230.14,2.09,18.969999,,,0.5,,,116.5,,,11.88,53.227412,2.0,,0.5,,5.578456,,0.526315,28.889492,,0.5,0.54,2.583332
2012-04-09 10:15:00,,0.147604,,,,,,,,,,,,,11.0,22.799999,,,,,,1.796476,,23.219999,0.52,27.461012,,3.5,,13.0,36.765056,,2.569443,24.0,0.822813,,4.5,1.42,2.63,139.69,,,1.0,,2.217901,,10.1,,17.700001,31.0,,,434.98999,0.636363,98.0,5.0,6.83333,3.95,,2.09,,,,5.537121,225.09,2.09,21.0,,,,,,116.0,,,11.69,49.565731,,,0.5,,,,0.526315,29.852475,,0.5,0.55,2.458332
2012-04-16 10:15:00,,0.147604,0.5,,0.5,1.592,0.5,0.5,,10.6,7.68,10.066663,,,11.3,26.389999,,,0.5,,,1.796476,3.469453,20.959999,0.52,27.206406,,3.5,,13.67,36.755866,,3.255206,22.4,0.931861,,5.51,1.5,2.81,139.34,,0.5,1.2,,2.179988,0.5,10.75,3.5,16.5,32.5,21.48,,419.0,0.636363,109.2,5.0,6.766664,5.0,,2.09,,,0.285714,5.537121,235.25,2.09,20.5,,,,,,120.0,,,11.87,49.556556,2.0,,0.5,,,,0.526315,30.959907,,0.5,0.5,2.566666
2012-04-23 10:15:00,,0.147604,,,0.5,1.592,0.5,,,10.6,8.06,10.066663,,,14.4,23.4,,3.29,0.5,,,1.796476,3.469453,25.459999,0.51,26.833591,,3.5,,14.13,37.592271,,3.515623,22.07,0.961601,,5.23,1.36,3.57,138.95,,,1.38,5.52,2.445378,,11.5,3.5,16.99,33.0,21.48,,419.0,0.681818,110.1,,6.666664,5.68,,1.99,0.425498,,,5.537121,237.03,2.14,19.299999,,,0.5,,,122.02,,,11.8,54.145126,2.0,,0.5,,5.578456,,0.526315,31.537695,,0.5,0.54,2.824999
2012-04-30 10:15:00,,0.147604,0.5,,0.5,1.52,0.5,0.5,,,8.46,9.733329,,,15.22,24.0,,3.29,,6.43,,1.796476,3.469453,25.459999,0.56,26.824498,,3.29,,15.53,40.322074,,3.78472,22.1,0.981428,,5.58,1.37,4.03,138.95,,,1.51,5.52,2.454856,,11.8,3.5,17.4,33.009998,,,439.95001,0.672727,112.8,5.0,6.999997,5.7,,1.72,0.425498,,0.285714,5.009335,240.0,2.1,20.0,,,0.5,,,119.44,,,11.7,56.898268,2.0,,0.5,,5.578456,,0.526315,32.856981,,0.5,0.56,2.949999
2012-05-07 10:15:00,,0.153508,0.5,,0.5,1.52,0.5,0.5,,10.6,8.44,9.249996,,,14.86,24.299999,,,0.5,,,1.796476,3.469453,25.459999,0.59,26.369845,,3.6,,14.99,41.305539,,4.331594,23.200001,0.951687,,5.25,1.33,3.81,138.95,,0.5,1.52,,2.568595,0.5,13.65,,17.299999,36.389999,21.48,,439.95001,0.645454,112.0,5.0,6.799997,6.0,,1.49,0.425498,,0.285714,5.481565,240.0,2.25,19.0,,,0.5,,,121.5,4.26,,11.5,56.898268,2.0,,0.5,,5.578456,,0.526315,32.751052,,0.5,0.56,2.924999
2012-05-14 10:15:00,,0.147604,,,0.5,1.52,,,,,9.1,8.791663,,,16.0,25.35,,,0.5,6.43,,1.796476,3.298697,25.459999,0.73,27.742896,,3.75,,14.85,40.901124,,3.550345,23.0,1.090475,,4.52,1.32,4.0,138.95,,0.5,1.36,5.52,2.682333,0.5,15.01,,16.709999,32.490002,21.48,,425.0,0.563636,109.0,5.0,4.916665,6.3,,1.44,0.425498,,0.285714,4.953779,235.0,2.14,20.0,,,0.5,,,112.11,4.26,,11.08,55.163789,2.0,,0.5,,,,0.526315,34.66739,,0.5,0.54,2.749999
2012-05-21 10:15:00,,0.147604,0.5,,0.5,1.52,,,,10.6,9.1,9.249996,,,16.0,25.35,,,0.5,6.43,,1.796476,,25.459999,0.9,25.733331,,3.93,,14.8,38.915811,,3.081595,23.0,1.011168,,4.25,1.33,4.0,132.00999,,0.5,1.25,,2.777116,0.5,14.14,,15.96,30.870001,21.48,,425.0,0.527272,108.0,5.0,4.999998,4.89,,1.23,0.425498,,0.285714,4.953779,223.99001,2.0,20.0,,,0.5,,,112.25,,,11.38,55.163789,2.0,,0.5,,5.578456,,0.526315,33.704407,,0.5,0.52,2.749999
2012-05-28 10:15:00,,0.147604,,,0.5,1.52,0.5,0.5,,,9.55,9.249996,,,15.5,25.35,,,0.5,,,1.796476,,25.459999,0.97,26.369845,,3.99,,13.45,37.868008,,3.255206,24.200001,0.90212,,3.6,1.27,4.0,132.00999,,0.5,1.17,5.52,2.644421,,14.79,,16.059999,30.0,,,425.0,0.545454,105.0,5.0,4.999998,4.2,,1.41,0.425498,,0.285714,5.40749,223.99001,2.1,21.0,,,0.5,,,112.25,,,11.25,54.209366,2.0,,,,,,0.526315,32.076967,,0.5,0.5,2.733332
2012-06-04 10:15:00,,0.147604,0.5,,0.5,1.448,0.5,0.5,,10.6,9.55,9.249996,,,15.35,24.5,,,0.5,,,1.796476,3.135703,24.190001,1.21,25.733331,,4.6,,13.5,38.612498,,2.751734,24.5,1.001254,,3.36,1.26,3.68,132.00999,,0.5,1.38,5.52,2.653899,,14.75,3.5,15.02,30.0,,,425.0,0.654545,96.0,,5.008331,4.51,,1.78,,,0.285714,5.40749,229.0,2.1,21.0,,,0.5,,,102.01,,,10.82,54.246075,2.0,,0.5,,,,0.526315,28.802823,,0.5,0.58,2.741666
2012-06-11 10:15:00,,0.147604,0.5,,,1.312,0.5,0.5,,,9.0,9.249996,,,14.6,24.0,,,0.5,6.43,,1.796476,3.135703,21.66,1.42,25.915193,,4.37,,13.25,38.603308,,3.012151,24.620001,0.991341,,3.2,1.2,3.8,120.0,,0.5,1.5,,2.777116,0.5,14.21,3.33,14.85,29.5,21.48,,425.0,0.80909,97.0,,4.933331,4.5,,1.95,,,0.285714,5.55564,227.08,1.93,21.0,,,0.5,,,108.0,4.26,,10.7,54.145126,2.0,,0.5,,5.578456,,0.526315,30.574712,,0.5,0.72,2.741666
2012-06-18 10:15:00,,0.147604,0.5,,0.5,1.312,0.5,0.5,,10.6,8.98,9.249996,,,14.18,24.0,,,0.5,6.43,,1.796476,3.135703,19.610001,1.12,27.006359,,4.37,,13.9,37.684182,,3.298609,27.0,0.941774,,3.1,1.21,3.75,120.0,,0.5,1.68,,3.014071,0.5,15.5,3.17,14.5,29.5,21.48,,425.0,0.727272,101.0,5.0,4.999998,4.6,,1.72,,,0.285714,5.537121,220.0,2.0,22.5,,,0.5,,,108.0,,,10.5,54.145126,2.0,,0.5,,5.305636,,0.526315,31.547323,,0.5,0.74,2.749999
2012-06-25 10:15:00,,0.147604,0.5,,0.5,1.312,0.5,0.5,,,8.54,9.249996,,,14.98,24.0,,3.29,0.5,,,1.796476,3.135703,19.610001,1.08,27.288243,,4.19,,13.75,37.684182,,3.237845,25.5,0.981428,,3.23,1.14,3.66,125.0,,0.5,2.11,5.52,2.833985,0.5,14.73,3.17,13.44,29.5,21.48,,446.25,0.690908,101.23,5.0,4.999998,4.48,,1.87,,,0.285714,5.537121,228.0,2.01,23.25,,,0.5,,,110.0,,,10.8,52.309698,2.0,,0.5,,5.305636,,0.526315,30.719159,,0.5,0.84,2.741666
2012-07-02 10:15:00,,0.147604,0.5,,0.5,1.312,0.5,0.5,,10.6,8.54,,,,14.59,24.0,,3.29,0.5,6.43,,1.796476,,19.610001,1.0,28.243012,,4.25,,14.49,38.152935,,3.307289,26.5,1.219349,,3.35,1.26,4.1,130.0,,0.5,1.9,5.52,2.833985,0.5,16.15,3.17,14.7,28.0,,,498.04001,0.690908,105.7,5.0,4.924998,4.6,,1.9,,,0.285714,5.537121,225.0,2.01,23.1,,,0.5,,,108.0,,,10.45,52.126154,2.0,,0.5,,5.305636,,0.526315,31.778441,,0.5,0.76,2.749999
2012-07-09 10:15:00,,0.147604,0.5,,0.5,1.312,,0.5,,10.55,8.54,8.791663,,,14.0,23.139999,,3.29,0.5,6.43,,1.796476,3.135703,20.540001,1.05,28.643108,,4.49,,14.4,38.603308,,4.036456,26.0,1.477098,,3.3,1.31,4.33,130.0,,0.5,1.67,5.52,2.833985,0.5,16.15,3.17,14.45,28.0,21.48,,495.0,0.690908,110.01,5.0,4.933331,4.7,,1.81,,,0.285714,5.537121,228.0,1.9,23.1,,,0.5,,,116.0,,,10.1,48.638842,2.0,,0.5,,5.305636,,0.526315,31.556955,,0.5,0.76,2.616666
2012-07-16 10:15:00,,0.147604,0.5,,0.5,1.312,0.5,0.5,,,8.12,8.791663,,,14.87,24.1,,3.29,,6.43,,1.796476,,24.940001,1.1,30.007065,,4.35,,14.7,40.901124,,3.697914,26.0,1.477098,,3.3,1.33,4.18,133.0,,0.5,1.71,5.52,2.767637,0.5,15.39,,14.69,31.389999,21.48,,500.0,0.718181,116.0,5.0,4.833332,4.69,,1.71,,,0.285714,5.537121,239.39999,2.01,25.15,,,0.5,,,115.0,,,10.31,50.47427,2.0,,0.5,,5.305636,,0.526315,33.126619,,0.5,0.72,2.674999
2012-07-23 10:15:00,,0.147604,0.5,,0.5,1.312,0.5,0.5,,,8.12,8.791663,,,14.8,24.1,,3.13,0.5,,,1.796476,2.98047,25.5,1.05,30.980021,,4.35,,14.5,38.860663,,3.47222,25.0,1.358137,,3.2,1.38,4.26,133.0,,0.5,1.49,5.52,2.843463,0.5,15.35,,13.95,31.389999,21.48,,500.0,0.690908,117.0,5.0,4.999998,4.5,,1.69,0.425498,,0.285714,5.259339,240.0,1.94,25.5,,,0.5,,,120.0,,,10.3,48.455298,2.0,,0.5,,,,0.526315,32.259932,,0.5,0.66,2.749999
2012-07-30 10:15:00,,0.147604,0.5,,0.5,1.312,0.5,0.5,,,7.33,8.35833,,,14.9,24.120001,,3.28,0.5,5.81,,1.796476,,25.5,1.03,33.144168,,4.13,,14.95,39.981998,,3.828122,25.0,1.358137,,3.04,1.29,4.4,133.0,,0.5,1.56,5.52,2.843463,0.5,15.36,,14.0,29.6,,,500.0,0.690908,122.3,5.0,4.849998,4.46,,1.62,0.425498,,0.285714,5.490824,242.2,1.91,28.5,,,0.5,,,118.5,,,10.21,48.179985,2.0,,0.5,,5.305636,,0.526315,32.365861,,0.5,0.63,2.608332
2012-08-06 10:15:00,,0.147604,,,0.5,1.312,,0.5,,10.55,7.29,8.35833,,,15.06,24.120001,,3.28,,5.81,,1.796476,,23.0,1.05,32.280328,,4.2,,15.0,39.522435,,4.236108,24.07,1.358137,,3.09,1.31,4.3,128.00999,,0.5,1.7,5.52,2.511726,,14.85,,14.01,29.6,21.48,,500.0,0.718181,119.0,5.0,4.816665,4.76,,1.71,0.425498,,0.285714,5.879719,242.2,1.97,29.049999,,,0.5,,,115.0,,,10.33,47.721128,2.0,,0.5,,5.305636,,0.526315,32.279192,,0.5,0.55,2.458332
2012-08-13 10:15:00,,0.147604,,,0.5,1.312,,0.5,,,7.27,8.35833,,,16.74,25.32,,3.28,0.5,5.81,,1.796476,2.98047,21.85,1.0,31.825675,,4.1,,15.39,39.752216,,4.296872,24.440001,1.417618,,3.05,1.31,4.33,128.00999,,0.5,1.72,,2.511726,0.5,14.89,,14.0,29.6,21.48,,500.0,0.754545,121.31,5.0,4.916665,4.67,,1.67,,,0.285714,6.740843,242.2,1.99,30.5,,,0.5,,,110.02,,,10.21,47.721128,2.0,,0.5,,5.305636,,0.526315,32.606607,,0.5,0.53,2.508332
2012-08-20 10:15:00,,0.147604,0.5,,0.5,1.312,,0.5,,,7.27,8.35833,,,16.65,26.58,,3.28,0.5,,,1.796476,2.98047,20.76,0.95,32.04391,,4.54,,15.48,40.441561,,4.340275,23.98,1.318484,,3.0,1.3,4.29,128.00999,,0.5,1.61,,2.615986,,14.89,3.02,14.1,30.0,21.48,,525.06,0.818181,119.7,5.0,4.999998,4.9,,1.59,,,0.285714,7.796415,249.0,2.0,30.52,,,,,,113.0,,,10.25,47.721128,,,0.5,,5.305636,,0.526315,32.606607,,,0.51,2.508332
2012-08-27 10:15:00,,0.147604,0.5,,0.5,1.312,,0.5,,,7.63,8.35833,,,17.85,29.0,,,0.5,,,1.796476,,19.73,0.89,32.125747,,4.52,,15.38,40.450751,,4.42708,22.860001,1.348224,,3.0,1.4,4.52,128.00999,,0.5,1.8,5.42,2.4359,0.5,15.0,3.02,14.0,31.5,21.48,,550.0,0.690908,123.0,5.0,4.499998,4.7,,1.33,0.425498,,0.285714,7.796415,252.5,2.0,31.799999,,,0.5,,,114.1,,,10.3,49.097699,2.0,,0.5,,4.795892,,0.526315,34.195526,,0.5,0.55,2.499999
2012-09-03 10:15:00,,0.147604,0.5,,0.5,1.312,0.5,,,,7.63,8.35833,,,22.0,29.15,,3.28,0.5,5.81,,1.796476,2.98047,19.75,0.76,34.035286,,4.37,,16.700001,41.866206,,5.624996,23.9,1.328397,,3.03,1.55,4.65,128.00999,,0.5,1.91,,2.445378,0.5,14.9,,14.0,35.0,21.48,,550.0,0.772727,127.5,5.0,4.999998,4.98,,1.66,,,0.285714,9.889039,252.0,2.0,32.200001,,,0.5,,,116.98,,,10.99,56.797319,2.0,1.959995,0.5,,4.336406,,0.526315,34.734799,,0.5,0.6,2.583332
2012-09-10 10:15:00,,0.147604,,,0.5,1.256,,0.5,,10.55,8.01,,,,21.440001,29.15,,3.28,0.5,5.81,,1.796476,2.98047,20.68,0.89,34.098938,,4.36,,16.32,45.95632,,6.232635,24.74,1.467185,,2.9,1.79,4.67,130.0,,0.5,1.86,5.42,2.521204,,15.06,3.02,13.41,35.0,21.48,,577.5,0.70909,137.5,5.0,4.999998,5.3,,1.65,,,,12.592784,260.0,1.85,35.200001,,,0.5,,,115.0,,,11.4,57.999526,2.0,2.076662,0.5,,4.121021,,0.526315,37.585228,,0.5,0.61,2.499999
2012-09-17 10:15:00,,0.177125,,,0.5,1.256,,,,,8.01,7.941663,,,22.629999,28.9,,,0.5,,,1.796476,,20.68,1.01,35.017334,,4.55,,16.5,50.542762,,7.925342,24.889999,1.397791,,3.18,1.77,4.6,130.0,,,1.82,5.42,2.843463,0.5,15.45,3.02,13.76,36.799999,21.48,,580.0,0.836363,140.0,5.0,4.933331,6.1,,1.64,0.40464,,,12.879825,260.0,2.12,36.0,,,0.5,,,116.26,,,11.45,62.331133,2.0,2.263328,0.5,,3.919996,,0.547368,41.639389,,0.5,0.61,2.574999
2012-09-24 10:15:00,,0.168268,,,0.5,1.256,,0.5,,10.55,8.01,7.941663,,,23.950001,28.9,,3.44,0.5,5.71,,1.796476,,19.700001,1.15,38.290834,,3.95,,16.299999,51.471078,,6.519093,25.299999,1.596059,,3.2,1.76,4.5,130.0,,0.5,1.86,5.42,2.843463,0.5,15.0,,12.21,37.009998,21.48,,580.0,1.045453,137.0,5.0,4.791665,5.77,,1.65,,,0.285714,12.018701,260.0,2.28,36.0,,,0.5,,,123.0,,,11.12,56.595421,2.0,2.274995,0.5,,3.72615,,0.526315,38.519322,,0.5,0.61,2.549999
2012-10-01 10:15:00,,0.200741,,,0.5,1.552,,0.5,,,8.01,,,,27.559999,29.0,,3.62,,5.71,,1.796476,,20.68,1.15,38.018043,,4.11,,17.1,51.710049,,7.300342,25.77,1.566319,,3.15,1.87,4.7,130.0,,0.5,1.71,,3.213113,0.5,15.28,,12.74,35.700001,21.48,,615.0,1.254544,139.85001,5.0,4.933331,5.91,,1.61,0.40464,,0.285714,12.96316,277.20001,2.3,38.0,,,0.5,,,118.5,,,11.0,59.642231,2.0,2.286661,0.5,,,,0.526315,38.577102,,,0.6,2.833332
2012-10-08 10:15:00,,0.236166,,,0.5,2.48,,0.5,,,8.01,7.941663,,,30.0,27.549999,,3.8,0.5,,,1.796476,,20.790001,1.14,39.100115,,4.1,,18.35,52.849768,,6.953121,25.02,1.546492,,3.62,2.34,5.5,130.0,,0.5,1.77,,3.127809,0.5,14.98,2.87,12.5,35.700001,20.41,,625.0,1.299999,142.0,5.0,4.999998,6.02,,1.71,,,0.285714,12.213149,281.60001,2.68,39.0,,,0.5,,,118.5,,,11.95,59.65141,2.0,2.064995,0.5,,3.72615,,0.599999,39.000814,,0.5,0.6,2.933332
2012-10-15 10:15:00,,0.206645,0.5,,0.5,2.728,0.5,0.5,,,8.01,8.33333,,,29.9,31.190001,,3.99,0.5,,,1.796476,2.98047,20.790001,1.18,37.736158,,4.83,,18.200001,51.930641,,6.935759,30.0,1.68528,,3.49,2.13,5.21,125.0,,0.5,1.89,5.42,2.938245,,14.92,,11.26,34.009998,20.41,,684.0,1.127272,138.85001,5.0,4.916665,5.91,,1.65,,,0.285714,11.87981,265.0,2.5,39.0,,,0.5,,,120.0,1.55,,12.05,60.578303,2.0,2.006662,0.5,,,,0.547368,38.808216,,0.5,0.58,2.974999
2012-10-22 10:15:00,,0.194837,0.5,,0.5,3.28,,,,,8.01,8.749997,,,29.35,33.09,,3.99,,,,1.796476,,20.790001,1.09,37.754344,,4.83,,17.5,51.930641,,6.710065,26.57,1.566319,,3.42,2.19,4.8,125.0,,0.5,1.85,,2.938245,,14.9,,11.0,34.009998,20.41,,695.5,1.027272,135.0,5.0,4.766665,6.0,,1.6,,,0.285714,11.87981,263.0,2.5,39.0,,,0.5,,,120.0,,,12.1,61.027981,2.0,2.006662,0.5,,,,0.557894,38.519322,,,0.54,3.258332
2012-10-29 10:15:00,,0.203693,0.5,,0.5,3.28,,0.5,,,8.41,8.749997,,,27.0,31.93,,3.99,0.5,,,1.796476,,19.76,1.0,37.736158,,4.83,,17.77,51.608949,,6.953121,26.0,1.487012,,3.39,2.14,4.61,125.0,,0.5,1.69,5.42,2.748681,0.5,14.46,2.73,11.12,34.5,20.41,,670.0,0.927272,128.55,5.0,4.833332,6.0,,1.6,,,0.285714,11.944626,263.41,1.97,41.889999,,,0.5,,,120.0,,,11.75,60.578303,2.0,2.041662,,,3.546663,,0.547368,37.99931,,0.5,0.5,3.416665
2012-11-05 10:15:00,,0.17122,0.5,,0.5,2.952,0.5,0.5,,,8.4,8.749997,,,24.5,29.84,,3.99,0.5,,,1.796476,,17.85,0.96,37.827086,,4.57,,17.75,52.858957,,6.94444,27.610001,1.536579,,3.22,2.09,4.99,125.0,,0.5,1.63,5.42,3.014071,0.5,14.0,2.73,12.2,34.5,20.41,,632.33002,0.981817,135.3,5.0,4.758331,6.05,,1.62,,,0.285714,11.805735,265.0,2.26,43.0,,,0.5,,,122.5,,,11.0,57.834336,2.0,2.053329,0.5,,,,0.56842,38.731179,,0.5,0.56,3.249999
2012-11-12 10:15:00,,0.17122,0.5,,0.5,2.664,0.5,0.5,,,8.41,8.749997,,,25.889999,28.35,,3.99,0.5,5.71,,1.796476,,16.959999,0.98,37.827086,,4.16,,17.950001,53.263375,,6.657982,28.07,1.328397,,3.25,2.18,4.8,125.0,,0.5,1.55,5.42,2.928767,,14.45,2.73,11.0,34.0,20.41,,600.5,0.890908,135.5,5.0,4.791665,6.47,,1.46,0.40464,,0.285714,12.315002,251.85001,2.19,40.849998,,,0.5,,,121.05,,,11.01,57.907752,2.0,2.181662,0.5,,,,0.526315,38.519322,,0.5,0.54,3.083332
2012-11-19 10:15:00,,0.168268,0.5,,,1.944,,0.5,,,8.41,,,,27.299999,28.35,,4.15,0.5,,,1.796476,,16.959999,0.97,40.282211,,4.19,,17.139999,53.401242,,6.336802,28.0,1.368051,,3.36,2.14,4.52,118.75,,0.5,1.42,5.42,2.672855,0.5,14.5,2.73,11.34,34.0,19.389999,,598.10999,0.854545,138.06,5.0,4.758331,6.2,,1.45,0.387954,,0.285714,12.592784,230.0,1.98,37.509998,,,0.5,,,121.05,,,11.15,61.027981,2.0,2.099995,,,3.374355,,0.536841,40.060093,,0.5,0.52,3.208332
